1 15 15  597386942813 252917418
53273 62 63  242595039364 1146554742
53274 12 3  218376320420 90936246
53275 12 7  30669354114 152553775
53276 12 15  595047729822 53314077
53277 62 15  25531788508 94113136
53278 6 1  170619410383 185895263
53279 6 15  188104705914 3052809641
53280 6 3  603613711271 30107780
53281 31 3  358176714423 152811438
53282 12 15  414606035126 366979275
53283 6 23  536705263298 39123868
53284 12 4  79048607560 231666688
53285 12 3  93352598114 99060328
53286 37 15  470098198651 99588884
53287 31 11  132047502741 37957968
53288 6 1  501545708199 828022011
53289 6 2  596692264991 50675703
53290 62 7  75872880690 124059233
53291 62 31  129153681788 1335847240
53292 31 4  145333850122 40315230
53293 31 23  178865287510 2251595837
53294 31 4  227569135886 29596497
53295 11 2  77551393900 359024729
53296 62 12  212523143295 66521367
53297 68 47  341241223711 250161088
53298 20 15  98288858128 259711309
53299 62 31  431405560461 210833396
53300 43 7  359567268455 1157106975
53301 62 6  413656635131 126307137
53302 31 15  27150737851 20238113
53303 31 11  181825018821 99366981
53304 6 3  510620574953 26839337
53305 9 7  113439636441 75967530
53306 12 15  367803561628 364998474
53307 62 31  552001256559 209804633
53308 62 15  565411733617 65346578
53309 62 79  556044396715 1094906834
53310 6 6  138335502042 764087282
53311 62 7  111001933207 144122706
53312 31 12  527840236036 42447076
53313 31 7  334593496696 7930411703
53314 31 7  309908987682 252934123
53315 6 3  511813646185 21800669
53316 68 47  193128300970 429766420
53317 12 15  338467406167 313074303
53318 12 11  337927702620 129282815
53319 62 12  51733047417 79578541
53320 9 10  310237316826 127276026
53321 62 47  2637396266 813440085
53322 7 4  189503597546 12341761417
53323 68 47  406467975303 220101233
53324 6 1  143424994457 40124574
53325 6 3  526811927520 20631078
53326 62 31  337207216359 242190793
53327 12 15  47345046810 86816721
53328 12 4  50920157108 310710957
53329 7 4  80850121408 433613198
53330 6 2  480422966430 331127638
53331 9 7  13498677840 57585284
53332 62 15  205683441823 90311763
53333 62 12  586921899486 206203368
53334 13 15  24755778326 176496368
53335 31 7  306083734864 22598128
53336 31 11  33097007849 129679575
53337 12 4  587072104321 214180213
53338 9 15  548098181053 131068319
53339 24 33  437116503815 546584994
53340 62 47  351311970189 1507679968
53341 68 47  445675747881 104307035
53342 46 63  21984025036 579310974
53343 15 15  525934061750 128605692
53344 31 11  515415431425 37276837
53345 31 11  127401570221 109359746
53346 6 2  523303689917 279457914
53347 62 12  300123057117 290070402
53348 6 1  347357691276 517573759
53349 68 47  193458448070 120555807
53350 12 15  125405800378 413293817
53351 62 12  378121964504 284361377
53352 6 31  245299448723 35553350
53353 12 28  468799622053 1337202508
53354 9 12  508423707141 235731277
53355 6 2  122789301977 56538559
53356 12 4  274755569172 675022123
53357 12 28  328947830977 2135492104
53358 6 63  538953276034 1327112522
53359 9 15  466901686512 1357585859
53360 12 4  491428250902 331586403
53361 24 33  524739663646 583322277
53362 12 4  136497792758 440779925
53363 6 7  141163772153 4881840548
53364 32 46  390170970884 1154538687
53365 0 3  338552720094 31144356
53366 12 15  559804214193 398005280
53367 31 11  516251868829 43383282
53368 0 4  447202533033 1702016720
53369 12 18  439770580167 20599965886
53370 6 1  27241562512 24009081
53371 62 12  20771096078 41227450
53372 31 12  79638029163 47067509
53373 12 7  508485351892 69803322
53374 31 4  324616406394 1885015922
53375 9 15  380495228150 77600570
53376 12 3  39318199550 34479248
53377 6 2  54387411736 50470877
53378 31 11  383414858280 78828572
53379 62 63  545288249483 2440357308
53380 37 11  178448214598 299666242
53381 12 4  468824012446 186181323
53382 46 63  245282103917 564171566
53383 12 15  137529012774 211659510
53384 12 3  314855956243 453372614
53385 31 12  443235967541 39904461
53386 62 7  183726678173 231957267
53387 31 15  144640723813 45073692
53388 6 3  65671510317 519261638
53389 31 31  110121923183 425594974
53390 6 1  38954010029 64948729
53391 31 11  475042248329 30755133
53392 62 31  203705744418 374498676
53393 62 12  142683356600 292958498
53394 62 15  243163657329 133306759
53395 12 4  366457446413 255695721
53396 62 4  159330625161 1684563823
53397 62 15  570092531011 2996479680
53398 62 15  533018996806 881237997
53399 12 15  336226413375 50198386
53400 31 7  362346697974 82084006
53401 62 2  41906545672 161881810
53402 56 47  446292375927 168721689
53403 6 2  265958403702 339792000
53404 62 12  396843032165 288097093
53405 68 95  401895428856 127638729
53406 9 15  517306539381 1256683680
53407 6 31  487874654681 20662854
53408 62 63  243425235664 5214712801
53409 68 47  407298473596 379896261
53410 62 31  164555491574 94300181
53411 12 3  448140020338 313856660
53412 12 4  266255670330 209802163
53413 46 63  592446836225 504969289
53414 62 12  123728765712 160929799
53415 9 7  278944801113 130879857
53416 12 2  577160290265 245663760
53417 31 7  365719714528 134846809
53418 12 4  36892695895 216914663
53419 31 15  21048040923 30891154
53420 9 12  477224504194 248085511
53421 12 7  38897002982 157686615
53422 6 1  284425336098 29998005
53423 12 15  67987919693 457835004
53424 62 12  282122604365 53428587
53425 9 7  303494416654 599363796
53426 49 4  452732587146 77643479
53427 0 3  460763819008 587433682
53428 9 12  79851875060 121755380
53429 12 4  80196316550 392957493
53430 31 12  162456550416 39723523
53431 6 1  215136060660 41596236
53432 6 15  427413111160 1030643031
53433 15 15  166117702459 512928610
53434 31 4  593417496641 33875843
53435 9 4  404422662930 155046416
53436 62 7  220572923057 68461905
53437 68 47  463946726992 76169098
53438 62 79  88679857095 319477688
53439 62 6  32417010533 139679378
53440 12 4  183316011458 220441716
53441 6 2  217299624916 309807404
53442 7 4  314871393577 323781569
53443 12 4  119666168105 240359139
53444 31 11  547094573747 34494761
53445 6 2  48611292158 309741303
53446 62 15  141045802106 945483208
53447 12 3  30459590784 268797395
53448 31 12  115651715662 56878446
53449 6 1  318170051594 27659515
53450 12 4  158067803121 446820656
53451 13 31  165605422156 2339616684
53452 31 15  146507849754 28329892
53453 49 6  566065058969 215964916
53454 15 15  164225859763 326874309
53455 31 23  587607004580 324037058
53456 31 7  595999448524 60882374
53457 31 23  501249716636 325087863
53458 19 15  61289249421 376898781
53459 9 15  278206915526 270666543
53460 6 4  31171666349 55751893
53461 62 12  419882649542 292694344
53462 62 31  297718862593 913332281
53463 31 11  302235527634 49592943
53464 6 2  239224836832 371358020
53465 12 0  213902968711 16039621
53466 9 12  281590826325 112795062
53467 31 7  211235259142 41910584088
53468 38 4  445055285590 1023016201
53469 9 7  73189293674 380842226
53470 6 1  407671510880 27851372
53471 31 4  419124978070 39482118
53472 68 47  60851706204 121456077
53473 62 7  371255951046 91773351
53474 62 7  443620242939 133586195
53475 18 7  490706720483 2081720601
53476 12 15  134002657021 67295578
53477 62 15  199056763811 75895967
53478 62 2  75280062385 161503565
53479 6 1  307814560096 64076504
53480 68 47  239124994916 156743327
53481 6 1  244588313411 193413338
53482 12 3  97186754297 206576075
53483 9 12  206444440019 91971210
53484 31 7  189619205192 414358854
53485 31 2  451110890962 93432755
53486 15 15  162845932947 103045626
53487 12 31  179163863773 12303888423
53488 31 11  329269030694 69746245
53489 68 47  405421674374 511540309
53490 6 1  303264157242 26828154
53491 62 31  533338957687 4407661581
53492 31 7  409746282747 302896305
53493 31 11  551897647311 43191061
53494 31 4  356249957393 486314703
53495 6 2  418202634134 286296789
53496 6 2  401223840891 387144449
53497 62 31  439205726387 226641866
53498 62 12  207002614724 68390357
53499 62 4  589207663722 46322101
53500 6 2  343622046800 350167135
53501 38 4  287120741381 5124469924
53502 7 4  12489410021 467436656
53503 6 2  407106064686 478206059
53504 12 15  310935430217 201512153
53505 46 63  468844396578 529686954
53506 68 47  435697940078 78339654
53507 62 15  82988973473 171517853
53508 6 1  267333079023 42374692
53509 31 3  291842275390 289474009
53510 0 3  107076972659 36516621
53511 68 47  537098441217 179329941
53512 62 79  429277737656 95102378
53513 31 4  18731405373 42962609
53514 31 11  182080327095 62337658
53515 62 2  362043561835 29914366
53516 18 4  338423359257 1273726714
53517 9 6  10893954571 52708837
53518 13 15  207934985613 317080676
53519 15 15  511777951909 97093970
53520 15 15  526094453179 88149339
53521 68 95  537132063217 132337031
53522 6 2  307706728269 459589158
53523 6 1  122317865087 28013070
53524 15 15  439481840475 115953648
53525 18 7  581959264604 230413776
53526 6 31  44387335936 30755509
53527 62 31  113508920453 167448548
53528 38 4  200978903208 8097396095
53529 12 4  324545057756 336966874
53530 9 12  407971946620 470054811
53531 7 4  124388518768 287450331
53532 31 7  224452310212 105567380
53533 62 9  221078002824 2354189364
53534 6 2  128694337841 180952350
53535 31 11  176118962699 73825149
53536 62 4  492001746068 37554741
53537 12 3  424270558649 98922716
53538 6 1  449114284506 32259389
53539 62 31  578784980485 5602377699
53540 31 4  19345566193 51197610
53541 16 46  63133022999 103876580
53542 43 7  98376937063 734306438
53543 62 31  243399788389 45945040445
53544 62 23  10109483340 506953468
53545 12 7  496277990150 608074488
53546 9 12  185433512206 252815596
53547 6 3  598225941558 25197848
53548 12 15  503638569031 184998858
53549 62 47  171850121806 6255209889
53550 68 47  18957323194 363945197
53551 62 12  227643209789 65876305
53552 18 5  17345622851 98855249
53553 31 11  194121100549 42435857
53554 6 0  232156859975 129910797
53555 62 63  134585178234 897679695
53556 6 3  9015943627 31397363
53557 18 7  145104933816 2083222343
53558 62 15  72672069079 1275352621
53559 12 28  24526391351 2038833710
53560 31 4  75368424798 68096923
53561 6 31  397293584640 32652579
53562 62 63  221288660631 3957652389
53563 62 12  318602755470 177305800
53564 6 1  467120231363 28161881
53565 12 4  80502294477 2886490808
53566 31 4  90941296693 465145762
53567 0 3  54489254157 95827652
53568 9 15  227741929543 610895737
53569 12 15  247803392252 367753431
53570 12 15  355803735860 373046682
53571 12 15  575402835349 357293961
53572 12 3  196782107653 84360384
53573 12 4  311575507085 270155619
53574 31 11  309321560029 34203717
53575 62 12  54855446002 54641627
53576 68 47  457015357311 321186124
53577 31 31  502816792279 11494093839
53578 12 3  566879715435 287997047
53579 0 3  115366341998 31002348
53580 23 15  234734686988 79967816
53581 13 15  42135480231 384854380
53582 6 1  360377850728 25007923
53583 68 47  161714233284 143573142
53584 6 31  214221820291 33507622
53585 12 1  73439956436 382039484
53586 12 15  604208545937 353200145
53587 62 31  269953040460 319457205
53588 12 4  553512136569 217095639
53589 31 15  3343332904 32688185
53590 12 3  180094967036 61382600
53591 68 47  462650490348 82579609
53592 12 11  492124390497 382527075
53593 62 63  194775070320 2290859496
53594 12 15  410506532531 247008412
53595 62 6  291659806686 168826882
53596 31 4  75066342888 37528746
53597 84 18  597155252836 115434206
53598 6 31  69242748487 27132725
53599 12 4  253567898604 292247842
53600 93 20  587727260610 5710304321
53601 62 12  269162770512 183172893
53602 31 11  262528953743 85605445
53603 6 1  79312587039 19939759
53604 6 3  394225036616 33215329
53605 6 1  554647393002 111303961
53606 6 1  40808132726 28068984
53607 12 15  50869204794 378350854
53608 62 12  431643481553 336092472
53609 68 95  586110006497 325941639
53610 7 4  401254335341 451198028
53611 31 23  416436127005 2118455406
53612 6 1  121270129163 47166939
53613 9 12  214081992405 113191038
53614 62 7  384385266802 106073006
53615 68 47  412086671386 253755468
53616 31 4  464357214720 861231825
53617 68 47  266123225546 338662739
53618 12 15  444608325618 394067199
53619 46 63  242762755363 579383344
53620 31 23  158133028178 438706499
53621 31 31  161526888260 184456636
53622 62 12  141733234492 178462463
53623 56 7  455261219352 15911080324
53624 6 1  465587165370 23257021
53625 62 4  483001251400 45088840
53626 31 23  34858287483 1160886348
53627 12 11  346940942545 344363528
53628 68 47  443746078341 91949327
53629 31 4  227745823435 379917061
53630 24 3  533411519796 261417135
53631 31 11  112733008564 84374154
53632 62 7  146136435521 552648847
53633 0 3  594183073936 19364097
53634 62 2  351302798815 108079171
53635 7 4  520485477285 13645624426
53636 68 47  425843317090 69483696
53637 6 1  430820968056 31778896
53638 12 28  383386877131 1383730268
53639 6 2  112312931246 528005965
53640 12 4  177296195510 141038088
53641 15 15  253748360160 202407653
53642 62 15  531173335804 41136347524
53643 12 11  465975784192 265663386
53644 18 7  109248299890 2196062650
53645 49 6  51679981078 615473519
53646 18 7  237339818084 428928495
53647 12 4  319691486977 282718243
53648 62 47  2097702008 638446834
53649 31 11  282262357340 69037059
53650 6 3  465023645513 24827340
53651 9 5  567528039849 1732191233
53652 62 15  144465936916 496875852
53653 6 2  428834988125 149162000
53654 0 3  277690546470 41796116
53655 13 22  297301286479 256969457
53656 12 15  509817963132 229835440
53657 62 15  390389101678 64209747
53658 24 33  537328385534 3508776976
53659 6 1  339016994043 33135218
53660 62 31  538888222679 1216667841
53661 31 15  89825099276 34920164
53662 62 12  490443800210 135489318
53663 46 63  480488055167 735230113
53664 6 3  396018197899 80764818
53665 43 7  16017455410 264951836
53666 62 15  203804421854 400959270
53667 31 7  551751428910 418055245
53668 31 15  133559444405 30970725
53669 62 9  187670485745 2343419608
53670 6 1  476061824881 26890207
53671 62 63  140442805767 1879690170
53672 68 47  498297516998 285756994
53673 25 20  309813787747 125994133
53674 12 1  514016468490 278851979
53675 12 4  257733972621 356145267
53676 62 12  288664014716 85564721
53677 12 28  499815255971 1439224398
53678 62 79  217229493399 1119235220
53679 12 15  402681752394 260410538
53680 18 7  553317372200 828140813
53681 62 12  289804061763 198798332
53682 62 31  80053166720 795334187
53683 6 1  414318534806 133386630
53684 31 4  106374432192 63018023
53685 12 7  409943250022 86849681
53686 31 11  442651306110 39395844
53687 6 2  30422847745 366503137
53688 9 10  311165334916 82429448
53689 9 7  165692820511 70899741
53690 68 47  234817272821 207005769
53691 31 15  119104423449 79874958
53692 15 15  396617476368 182220996
53693 62 4  252603856718 41222268
53694 9 12  217961558560 309352013
53695 31 3  89352385980 363328751
53696 6 3  413250435921 5939236512
53697 31 15  65404611998 30438768
53698 24 25  85273651206 3115154739
53699 62 15  282965091793 151491932
53700 6 2  212567521954 346342942
53701 12 4  72778339510 251350356
53702 24 25  517223313407 1280097698
53703 62 31  411842988137 202335951
53704 62 4  498602819501 35435673
53705 6 23  286984639550 32471488
53706 11 2  215709886720 100901786
53707 12 4  254529392869 347851767
53708 31 18  173429465919 378339007
53709 31 23  502836262705 1842052975
53710 31 11  94245270108 40222145
53711 62 15  428955925511 73787656
53712 31 15  397382332379 319309442
53713 12 1  245508221393 2052083915
53714 62 9  366425000698 1732489893
53715 62 2  245744109306 115812207
53716 15 15  597599419812 96653466
53717 6 1  497429916070 112640262
53718 62 12  18124190598 49680210
53719 7 4  323521279874 12967736239
53720 6 3  136222423903 42402877
53721 6 1  311683157666 22764528
53722 18 1  133828418531 146034331
53723 24 33  433870606326 1202350172
53724 9 7  80309301247 364332083
53725 0 3  503059098546 36215299
53726 62 31  79870747307 160038390
53727 38 47  253256336944 801298682
53728 6 31  469289281531 2514944955
53729 12 4  125078764854 295024643
53730 62 9  383480734565 1271961657
53731 12 9  397097255980 353144334
53732 6 3  63024894300 58568471
53733 7 4  210465235257 284363210
53734 9 12  111870278912 161846909
53735 6 1  265277976197 104346221
53736 62 31  258934467839 211159652
53737 31 11  220271553186 42194874
53738 6 2  91384494535 167974892
53739 6 1  80515652223 43345549
53740 68 47  180338282634 404892476
53741 12 11  21538727042 155618551
53742 68 47  327131922605 167194286
53743 25 3  42933894752 63621764
53744 31 11  530725027532 36378911
53745 62 15  481890454313 97816557
53746 7 4  584854158001 303345804
53747 62 15  112273381519 140297635
53748 9 12  34098815022 88363410
53749 22 9  434849369155 91790681
53750 6 2  307681997242 304306148
53751 62 2  156316154502 101874793
53752 6 2  333104744859 303295894
53753 9 4  365525707873 49925013
53754 6 0  449052873095 49238449
53755 9 7  15485110286 297873482
53756 12 15  252232912371 187930449
53757 62 15  126995205455 113411850
53758 62 7  140707200696 118966917
53759 6 3  423029254818 25020201
53760 62 12  562441234050 122417763
53761 18 7  539264582929 385054139
53762 9 12  89875698318 282318689
53763 12 2  477386081961 88842107
53764 31 3  375541851398 310868247
53765 31 3  26771988273 29411365
53766 9 12  249660346453 300001986
53767 7 4  476855477684 286354597
53768 62 6  449189382933 116401589
53769 12 0  352500962860 24790562
53770 13 15  236528338125 332677449
53771 9 12  508947037511 212040732
53772 15 15  250062360316 385577366
53773 12 15  423297075316 38763624
53774 12 15  164823337948 354049084
53775 62 4  118806508061 294857799
53776 6 2  89894961887 89506114
53777 31 11  365051438489 71480843
53778 68 47  408826622104 87517247
53779 9 4  257897718223 485907610
53780 6 1  474330367215 34531027
53781 62 4  150603159727 51955831
53782 12 3  124063950232 483792451
53783 68 47  354244437407 237442691
53784 62 31  411798073767 825290390
53785 62 15  589955667530 63202337
53786 62 31  397506690333 211694285
53787 62 15  133828425577 733315124
53788 6 1  401083968446 179343654
53789 6 1  578717215498 37620858
53790 62 31  275487279185 182797815
53791 12 3  284124970328 34257509
53792 62 12  540665082838 76439490
53793 31 4  380775235232 494526371
53794 6 2  237648280811 36455628
53795 12 4  385898678169 240740222
53796 62 31  271672976662 89525297
53797 6 5  339443414470 3116889612
53798 15 15  76613450747 249402800
53799 0 4  367691082111 9206227458
53800 68 47  333062078369 169309371
53801 12 4  438054455506 202292623
53802 68 47  439005370994 486319788
53803 6 1  520214805209 35734106
53804 56 47  50920149582 174604445
53805 62 31  72331505509 180889265
53806 62 31  420244308949 209705324
53807 31 15  218304636281 300964674
53808 31 4  494541429604 5622800785
53809 12 28  539053325562 1377013462
53810 6 1  281107320927 91038458
53811 12 2  337610910227 194108862
53812 62 63  257301647470 2547616077
53813 12 15  381004209343 317121750
53814 9 15  524517537917 1320520874
53815 6 2  318518918341 439079224
53816 62 15  259969007190 576571509
53817 62 31  123474352044 79329502
53818 68 47  241776642524 144171202
53819 31 4  478221112904 19267606
53820 12 3  228457831450 324019312
53821 62 4  449401234348 41730502
53822 26 11  415927096063 147537335
53823 13 4  294824396219 76827072
53824 6 31  276454353925 30694560
53825 68 47  326069038702 127451807
53826 6 1  213595215742 20454820
53827 12 4  168717005763 235229851
53828 62 15  291999128646 82618606
53829 24 25  157474767065 721458431
53830 31 23  366041303743 2090557144
53831 62 15  266013896884 79718307
53832 62 15  474014169880 2239369515
53833 6 31  91809771427 29833593
53834 62 12  87723087920 59038744
53835 62 63  382870063218 343535763
53836 12 0  332222084151 26440600
53837 43 7  552639768589 165628470
53838 6 3  180678284374 39910099
53839 12 3  457817891215 26378714
53840 31 46  383836514978 537825188
53841 43 7  12445261106 149469059
53842 12 4  106636247643 274591447
53843 62 31  277805227159 209484788
53844 24 25  354228402018 1056876947
53845 12 4  371620054541 311019515
53846 31 15  88255568744 40330375
53847 6 1  237860376575 231160200
53848 6 0  167638427780 42490440
53849 6 3  345018475075 1159901832
53850 62 12  16215834450 52978603
53851 12 4  255210415963 259192955
53852 12 1  422099756164 33270605
53853 12 46  123805026891 6403972114
53854 49 6  585259285439 879443930
53855 62 31  140401726335 593066833
53856 12 0  490504437937 26487806
53857 31 12  468442354861 42298558
53858 62 31  42085782503 780039531
53859 12 1  217563230446 92916459
53860 31 7  546833230022 96986250
53861 62 7  3998781063 115668749
53862 68 47  538575530992 124600218
53863 31 11  442695210803 38899831
53864 6 2  68525636725 51954959
53865 31 15  120613676282 39025727
53866 62 7  170656451780 424471578
53867 31 4  49945701502 36075502
53868 62 79  476424998311 846024815
53869 31 4  19508602757 67723224
53870 31 11  119901360636 63933297
53871 6 31  12638522150 28992712
53872 9 15  19658172781 78447650
53873 9 7  547989202961 195748527
53874 6 4  535155997027 44609024
53875 12 3  599256265214 286948588
53876 68 47  334375196502 161330576
53877 68 47  239319326650 334709090
53878 24 3  344101818920 189257225
53879 6 1  543363535617 72872438
53880 62 31  54306570049 273678565
53881 31 15  29208803954 33523723
53882 62 2  122819311420 133650503
53883 31 15  65115141828 25615544
53884 68 95  424781981232 146984041
53885 62 47  523291505974 714072636
53886 12 4  226124296816 373746306
53887 6 1  586820396333 32447756
53888 62 15  224991022744 1636440805
53889 9 15  582109898046 1051381494
53890 31 3  465101959403 10340044975
53891 62 6  32949215708 121910082
53892 68 47  457749642734 70570696
53893 6 23  200510332335 98789068
53894 43 7  367167977696 167512184
53895 62 31  368704248053 216242988
53896 29 2  550258578131 63382928
53897 19 15  167025897328 329434012
53898 22 4  335652401143 204414250
53899 62 63  192199701845 841315491
53900 62 12  472443449549 113762228
53901 6 1  398437751773 32213575
53902 31 4  71563592170 44852345
53903 18 7  452559055453 204484047
53904 12 4  282489189608 191295724
53905 62 31  478202078293 202423282
53906 62 12  26043526586 60999521
53907 24 3  198570160482 238112871
53908 62 31  442953939343 43964548607
53909 62 12  74293513299 81877065
53910 6 1  64198761827 41594022
53911 43 7  364847971660 681746078
53912 31 12  526032015287 40058461
53913 15 15  61748550121 430986250
53914 6 1  412214338339 35901323
53915 6 3  468013275347 26055278
53916 68 47  468818241350 82441074
53917 68 47  318519058732 381451275
53918 62 31  202118207741 258602449
53919 62 31  412680028269 8560396795
53920 6 2  512613853246 35067675
53921 68 47  247388020843 355459659
53922 12 3  202668124945 107371343
53923 6 4  203963244955 63213338
53924 6 2  255702030582 140264141
53925 6 0  510689369367 745718135
53926 12 0  32101134797 27196153
53927 7 4  408454257765 395493944
53928 43 7  284313739053 180223925
53929 12 15  563405171178 381322906
53930 31 11  253588347675 122006894
53931 12 4  154099001219 511328884
53932 68 95  450925083358 87841947
53933 68 47  194876417519 176222697
53934 31 11  441622183299 41247164
53935 62 4  258602957469 45680396
53936 62 9  429669662501 1584281586
53937 31 15  159912839875 27406544
53938 25 3  270349092656 109077238
53939 31 23  135651606943 1235930842
53940 49 6  454461261507 236595783
53941 62 79  427533073767 231439935
53942 62 4  550200938649 45455816
53943 12 7  17618449878 109701877
53944 31 4  15732887167 37697677
53945 62 12  561243047009 101063655
53946 9 12  344074562847 86921154
53947 31 3  356642004272 330685717
53948 62 12  188522273073 114348436
53949 62 12  112455402886 264754679
53950 12 3  586600048210 77127157
53951 6 2  371267333221 301054445
53952 15 15  303483269346 395152761
53953 6 6  543122552920 935532352
53954 62 6  164596163059 157824835
53955 6 1  118834924280 28938208
53956 6 1  530946410121 58265773
53957 31 11  594615517377 38246534
53958 25 3  561266820622 56735167
53959 18 4  251876887980 1178193522
53960 68 47  465773160271 58027426
53961 62 12  219241889357 67111776
53962 56 31  522467666462 122874818
53963 3 0  235329156474 21745384
53964 9 12  53884527505 438938605
53965 31 12  122839023699 55459412
53966 9 15  250294328448 199650569
53967 62 12  102613253961 100413395
53968 18 1  40260819959 126967421
53969 12 1  173378528335 52131963
53970 68 47  408406470761 95789269
53971 49 4  52431674757 153204973
53972 62 7  536347131670 123579910
53973 12 3  576105307921 144868954
53974 6 1  94511392373 89470581
53975 62 6  149260846709 156605398
53976 12 4  569404670467 3452265260
53977 13 4  133115357588 62053800
53978 62 47  88464876792 3503408538
53979 6 3  128450356045 41777146
53980 9 7  95661643122 2398502690
53981 9 31  254801048789 321496138
53982 6 1  514212269332 27027220
53983 62 15  218765387278 2294759509
53984 31 23  474032558395 2212922400
53985 6 23  111547051962 50864733
53986 62 31  161507591599 408800547
53987 18 63  197193486334 70284729
53988 62 12  376682610851 252529652
53989 31 15  99302658558 43734326
53990 9 15  310523847288 166431809
53991 9 7  20608306818 74497880
53992 6 3  407416796490 20495048
53993 7 4  156485536176 436884291
53994 62 12  153003418707 143576494
53995 62 6  180384990758 243134798
53996 31 12  202040015366 42747747
53997 9 15  175573588508 2856372372
53998 31 15  100809521796 44130857
53999 62 12  166505185848 184876224
54000 6 3  330610426031 37276346
54001 12 15  331808119106 367676920
54002 9 12  186758787071 310336391
54003 31 4  359415176054 35735105
54004 62 12  362763561775 198917156
54005 62 2  240732995836 83032480
54006 31 19  244535959149 96187598
54007 6 2  268022707772 358077476
54008 62 47  274897746871 164908796
54009 62 15  168230026132 291909521
54010 31 11  87026909293 29729354
54011 18 4  471967118720 2460750113
54012 68 47  426773939970 382328033
54013 62 6  550523271696 138362283
54014 9 7  115690115107 247495823
54015 31 3  242978498529 57121851
54016 6 0  292581794414 73767248
54017 38 4  445010428372 1068578484
54018 6 3  543015707216 25624481
54019 62 31  260129056308 1193386681
54020 31 7  438513627768 357861808
54021 6 15  427983189041 447211048
54022 62 15  266511872197 108446283
54023 12 15  39009793640 346837483
54024 68 47  412176904758 91688887
54025 0 4  531449275646 3591053153
54026 15 15  338793040131 216566042
54027 31 15  54904084101 31183527
54028 62 31  133474174773 725572977
54029 62 4  54913692198 497963522
54030 31 15  6353285114 21155441
54031 31 7  364893672641 622563526
54032 12 3  319571196457 145426046
54033 31 7  510477870410 360194295
54034 0 4  573884514507 10310153589
54035 6 1  411331302886 33838149
54036 9 12  333478100899 95626344
54037 62 6  123026895448 784449056
54038 6 0  138834381429 1743932503
54039 31 3  44361664261 621183555
54040 12 4  512389041549 2302163353
54041 62 2  223680259956 153071079
54042 6 1  227522231373 45606633
54043 6 1  596246097425 25647789
54044 6 7  572362064304 3402689880
54045 6 2  121622855155 61049386
54046 31 11  541453976310 228410849
54047 31 4  548097069195 348993813
54048 68 47  457102012099 85541056
54049 15 15  401103972511 350184877
54050 6 15  450870541852 1348074234
54051 9 4  46355977166 147966068
54052 6 2  470473656154 293281530
54053 62 15  308726831761 127095862
54054 12 3  509121231908 34873462
54055 62 98  296708427209 689207364
54056 3 0  105762502222 55002737
54057 6 4  281831129277 871356765
54058 62 7  347789140393 238265933
54059 43 7  14196610541 181536273
54060 13 15  56517668678 399414951
54061 62 31  128022132547 175748613
54062 6 1  157516998248 33622938
54063 68 47  19119606426 193152869
54064 31 11  575834132105 41308961
54065 62 63  328983238339 1125615813
54066 6 1  231566704503 854331820
54067 62 31  153743008456 404034680
54068 19 15  25367761690 447220470
54069 12 1  325198392268 56611424
54070 68 47  452629224888 74239119
54071 68 47  423817171242 69962615
54072 62 63  62895792086 2695102665
54073 12 28  474871672337 1774941985
54074 31 7  115916330613 1006580602
54075 9 31  209353836431 141144169
54076 68 47  538558023791 307313249
54077 9 31  188389633419 127577330
54078 15 15  401452014107 333337200
54079 62 12  54123411462 61548944
54080 9 4  170430064501 550498992
54081 31 11  579498609023 43155201
54082 9 12  376134493823 195299088
54083 12 15  264607231771 364300695
54084 62 31  181204410221 263328808
54085 7 4  350856850961 327307414
54086 9 12  138915941472 281287666
54087 31 15  43211996689 25209602
54088 31 11  218421826502 38431169
54089 6 1  490523447382 36379099
54090 6 1  130231985688 35657172
54091 12 15  254136603002 65808967
54092 31 19  590122164750 91569294
54093 68 47  340069684105 124113642
54094 6 2  565736076151 45854217
54095 31 11  77152814214 84203277
54096 31 12  158850548367 35454095
54097 31 11  520234970809 34870479
54098 31 15  165902682673 24578443
54099 31 4  157360896055 77082643
54100 12 28  230617683558 2132672328
54101 9 12  586009954845 239219540
54102 31 3  204542065645 360316185
54103 24 25  430833497933 773254058
54104 6 2  339855500552 343997374
54105 6 1  227493253457 171656810
54106 12 3  277470393553 182533128
54107 31 3  470941380754 326820813
54108 12 1  562107473552 58636502
54109 62 12  303062061683 114101331
54110 6 3  175941519432 39858044492
54111 31 15  169546441290 35995315
54112 6 1  57035037824 26870359
54113 6 15  101710843624 752850857
54114 62 2  321981847047 74472473
54115 6 3  585612983581 22560110
54116 68 47  249394314314 203126956
54117 9 15  418661608558 126551616
54118 68 47  354289810088 439106760
54119 21 3  440121983490 334932235
54120 62 7  110157085065 200850304
54121 31 11  52834775599 32073031
54122 12 15  328414392218 45566543
54123 31 23  49248151711 1347423446
54124 68 47  397024651413 208451651
54125 62 12  540122613489 76772730
54126 68 47  452490468945 56569317
54127 31 15  99321979189 91862045
54128 62 12  425684673264 193592666
54129 68 47  253588354136 411565209
54130 6 31  488750718224 27419836
54131 9 4  432977044760 210671077
54132 62 12  9971940516 103602248
54133 6 3  387014495742 27823367
54134 6 1  528316887925 25420549
54135 31 3  489542648245 64483676
54136 62 63  78820844850 2036645403
54137 31 4  323724989227 56498262
54138 6 1  586820389167 35838721
54139 31 15  162989114442 35308135
