1 15 15  597386942813 252917418
61052 9 12  216945890013 360447272
61053 62 63  116376419709 1515477477
61054 62 15  159043650780 1087768893
61055 31 15  59713582937 30918340
61056 12 15  513132884298 213530808
61057 15 15  511463929506 109477832
61058 0 0  149955056775 99270548
61059 62 63  278885944562 2630439259
61060 15 15  220479154992 123622801
61061 62 31  151243658767 180360080
61062 6 1  100290984295 236891299
61063 31 15  111698250067 46165934
61064 12 4  106636263893 316135825
61065 68 47  193579726247 402510731
61066 43 7  98715262434 288400983
61067 31 7  13823530699 178607242
61068 62 31  375043666046 1421995360
61069 12 3  361521052541 29296825
61070 31 23  250845017225 5245406007
61071 46 63  517444919256 539136332
61072 62 4  348605000181 60143910
61073 19 15  61602659288 387039425
61074 31 15  146102539070 17822966
61075 31 15  54030259183 60830232
61076 68 47  162227799840 519069405
61077 131 39  255884468366 396095482
61078 12 3  420919643097 36672249
61079 12 6  569613787753 908422904
61080 13 31  138755470865 1845637032
61081 6 2  602622179709 38120900
61082 0 3  180511819320 285498400
61083 31 11  205039511368 43338623
61084 31 11  461433808395 43104801
61085 62 63  269559302241 2796205957
61086 6 1  33610379694 21675635
61087 46 63  259683796844 572235014
61088 0 4  253189043005 2409166710
61089 62 6  150120382507 173714587
61090 9 12  113015327767 202233351
61091 62 15  323974943954 169951330
61092 12 11  552837106064 131942192
61093 62 31  463291087781 763952525
61094 62 12  359643493579 223852791
61095 62 4  318004092735 43688403
61096 15 15  76337852122 171702449
61097 9 12  318518920735 352369258
61098 62 12  559322633411 136682392
61099 62 11  225271283997 1751681976
61100 62 12  72127944954 146462608
61101 62 31  279301427118 729349823
61102 62 9  156905167509 2499843305
61103 62 12  160698853713 143057483
61104 6 2  576944257604 166119323
61105 12 3  459022055782 61133569
61106 12 3  566209967142 69845673
61107 68 47  229767280033 283085148
61108 3 0  471138058299 26810354
61109 68 47  239945311747 146259806
61110 62 6  592827287791 128891097
61111 62 7  264645177423 83547061
61112 12 7  64183600338 2529324024
61113 6 1  88658763360 218452190
61114 43 7  15038532678 214229412
61115 62 15  82744116908 164289504
61116 0 4  360688036268 6942908507
61117 7 4  466054012438 264693818
61118 62 15  261907057579 110237524
61119 68 95  352657088583 182893296
61120 6 2  476823640950 343204490
61121 31 4  432921968462 350274186
61122 9 31  203248855981 1974203899
61123 31 11  475104016957 216911505
61124 0 4  447231685394 1715423198
61125 125 63  280531657037 86105362
61126 31 3  381791994089 56822011
61127 68 47  239858832458 157326210
61128 24 3  165251865060 283774102
61129 18 7  485371354335 366304571
61130 43 7  546892858492 218965997
61131 43 7  94865431299 914586895
61132 9 15  480107526625 86307899
61133 31 7  556168740086 331556627
61134 38 4  107625315452 3752672603
61135 6 1  271178176226 762160741
61136 31 4  350529885015 1113771988
61137 31 15  132913832557 54651501
61138 13 4  442108226329 57193256
61139 68 47  20372007751 274522746
61140 18 7  277297246785 254193469
61141 56 11  196027063128 260353483
61142 68 47  248339735878 313228003
61143 68 47  314066422357 206524322
61144 68 47  443105949535 76146993
61145 12 9  127105851526 523189370
61146 62 12  527412899591 177552481
61147 38 4  372354441657 6567028968
61148 12 4  312310650333 296871580
61149 38 4  531518515655 3461516446
61150 68 47  424799765574 96343294
61151 6 3  141005104748 72108097
61152 12 15  337952311574 444031037
61153 43 7  99177938574 247115607
61154 3 0  251577098724 34726605
61155 6 3  129029222795 67874935
61156 12 15  89418069765 460191994
61157 125 79  83371710244 144267920
61158 18 7  222439276009 2383017819
61159 31 31  454510462834 797429253
61160 15 15  64413247310 136430755
61161 62 6  43521959909 267306614
61162 68 47  267632307109 725251575
61163 62 15  36074845621 76443065
61164 6 23  535022613259 33835031
61165 31 31  518910111796 156776361
61166 12 15  164686442691 55108797
61167 6 1  537031735547 44548672
61168 31 11  231803213291 44727561
61169 62 103  540606130230 799170823
61170 62 15  198381916947 297159648
61171 12 3  45631310063 34590635
61172 25 20  308584666095 120123485
61173 31 3  415143387787 408734667
61174 6 1  333017785207 38834893
61175 62 15  218817554824 1258958386
61176 6 3  496053795746 343594566
61177 9 15  447858768681 170126689
61178 12 1  234947239108 77771709
61179 12 4  531776537115 213427725
61180 6 1  556228045707 34298634
61181 62 7  549889379840 109317346
61182 6 2  1720712514 333176022
61183 12 15  247645763358 256440938
61184 12 3  102255391604 148356888
61185 31 3  594242933299 318408571
61186 38 4  445028627786 1038612058
61187 12 3  154533012740 80610456
61188 6 1  76661168602 51173729
61189 31 11  600929312488 34449608
61190 31 15  96902963962 42225855
61191 62 15  166815845340 2141364532
61192 12 11  310432011213 5505011259
61193 9 7  367484251743 83963793
61194 15 15  597921714291 104169676
61195 9 6  93053187177 137937197
61196 0 3  388982346958 59826581
61197 12 15  424761647453 69183748
61198 6 1  92438540719 42602958
61199 24 25  5745792378 999450413
61200 6 4  247147280118 78625947
61201 31 7  397043170643 341964468
61202 68 47  193128290879 777119957
61203 31 3  173041914953 336152984
61204 31 15  84627980617 22464440
61205 12 15  405004539384 355918450
61206 62 12  56772453694 100910320
61207 31 11  381495194879 62891715
61208 6 3  251421968790 43847679
61209 9 12  533714726797 197283697
61210 12 15  413404469699 384862591
61211 18 7  526688372025 1325368065
61212 62 63  260466166982 284179459
61213 62 31  463803456235 316800096
61214 62 12  15068987291 58384792
61215 68 47  459436216227 67370674
61216 0 3  240262535286 94308604
61217 68 47  334249666701 160235294
61218 62 15  175084677030 109422530
61219 62 12  178204919465 147945784
61220 31 7  321060782015 4763151208
61221 62 31  579902071652 209819897
61222 6 2  529752897638 287914551
61223 62 47  434938485224 987541996
61224 9 4  382810502744 193779533
61225 68 47  429093460888 63394071
61226 62 6  428574461919 134163026
61227 6 1  361310251270 14692851
61228 62 79  88737308332 1412322126
61229 62 15  450629630479 803169752
61230 62 12  528842777084 59864609
61231 31 1  10961621337 35466844
61232 13 15  193407412342 305594644
61233 31 4  525014651786 28211636
61234 31 4  591280418947 1243931875
61235 12 3  521715719755 33470190
61236 31 15  166541369255 28597902
61237 12 11  164830237627 258966969
61238 9 4  77984469337 91444655
61239 62 6  269767392059 120115650
61240 62 62  515763687549 595455627
61241 19 15  243631439089 8317134602
61242 68 47  467459463434 86224777
61243 38 4  284546939101 2646108644
61244 6 3  490821782978 32559546
61245 6 4  524355953523 44150551
61246 46 4  339954382987 9982149893
61247 12 11  35164605915 254260227
61248 62 35  94937635098 4268914519
61249 6 2  325625004938 512112681
61250 6 3  155462699279 45574484
61251 6 1  139617927579 28225158
61252 62 15  492817977253 73552830
61253 6 1  117849457248 23802690
61254 9 5  243565939238 2096635712
61255 31 11  588191069144 29992322
61256 31 11  123804897991 43590760
61257 68 47  466674417959 64906013
61258 12 15  497375316802 31029373615
61259 12 3  142074726084 447419221
61260 6 10  340855870605 75635918
61261 62 47  13935750495 4219765629
61262 31 23  374128873826 395785556
61263 62 31  71368608844 743230289
61264 15 15  422597934610 107830674
61265 15 15  62927296646 196701441
61266 31 7  115257898744 80902893
61267 62 12  261483209060 151773936
61268 6 2  5941818214 119946451
61269 6 2  487146378914 166514448
61270 31 31  27428406255 183510994
61271 62 9  320218709622 1472889487
61272 24 7  549281427850 1030571866
61273 62 12  457370155723 16993678052
61274 68 47  451510498514 61796948
61275 62 31  477003887069 194416690
61276 62 31  435310626011 226553690
61277 7 4  505658950376 319836230
61278 9 31  465830636398 5163557078
61279 31 11  465927571105 33591895
61280 43 7  115065143861 707317821
61281 31 15  70237250452 47924524
61282 31 4  278166867453 341947330
61283 12 3  403289596717 84809892
61284 31 7  228555645528 277862667
61285 68 47  464690682637 73951198
61286 46 63  597245432741 539596461
61287 31 23  446136095369 342875060
61288 9 4  156422584228 84002618
61289 6 1  101451003312 42768580
61290 12 1  421864293252 233680169
61291 62 12  316921926728 106852421
61292 12 11  424410343011 230924908
61293 12 3  344242771297 129389880
61294 12 7  509362947541 153286087
61295 31 4  416539687923 37393117
61296 12 15  562448326111 75695260
61297 31 4  114941257418 37535025
61298 68 47  364683330104 470429096
61299 6 2  575834128034 127603277
61300 31 4  352215351127 42421621
61301 0 3  255738230119 24186966
61302 18 7  562556326461 1396456170
61303 6 4  33911148922 458194965
61304 68 47  525177293456 303579206
61305 6 5  476244913920 2454448217
61306 62 12  105724654648 163110177
61307 12 1  513658685944 63293088
61308 6 2  322834365781 61656361
61309 62 7  484159494679 341835509
61310 31 15  104141532484 69412764
61311 31 11  61100056499 47127285
61312 62 12  508922600125 164953466
61313 6 3  332414601191 31286301
61314 46 63  266886142078 569043224
61315 68 47  459812559012 72101971
61316 13 15  214956887377 176511932
61317 62 63  203698255105 1964841257
61318 12 4  311978333917 319549733
61319 68 47  49796866507 391456393
61320 43 7  198672650115 252309180
61321 31 11  174450582725 85477322
61322 12 28  208023901792 1831699413
61323 12 7  409204261961 70155566
61324 31 15  2768330533 22025690
61325 24 33  537870563596 2249591886
61326 31 4  323431205904 27239241
61327 12 1  253969135914 331818272
61328 31 23  92438568079 2705820722
61329 6 24  75993961351 11658118851
61330 31 7  46885894863 66612761
61331 31 15  116450716343 32345468
61332 12 3  43847280861 43303010
61333 18 7  81717549618 445439289
61334 31 7  199830959690 937260314
61335 62 6  171070109461 169786779
61336 12 3  534464947021 279120710
61337 0 3  162148800770 28740535
61338 68 47  452018944995 76244959
61339 31 7  596869253568 239377495
61340 13 15  142952521864 265392515
61341 62 31  430502355649 206095384
61342 12 4  143569713210 5146997564
61343 68 47  266952538670 438807687
61344 62 12  422524292144 192228814
61345 12 4  2006101076 231052647
61346 62 12  67083653021 136488852
61347 62 12  555065267447 138128042
61348 58 15  426083705831 231139595
61349 18 7  150736091630 640015742
61350 31 23  438036330804 2299670923
61351 62 15  448711293082 67998458
61352 9 15  510099671174 886232196
61353 12 3  519913191442 27011567
61354 68 47  280633351914 97202769
61355 62 15  447617761391 1542738998
61356 62 31  439503529661 212671165
61357 62 31  288724313905 1684928419
61358 12 3  189674855481 38895314
61359 62 12  504843656387 178971702
61360 12 2  254271638302 109091349
61361 12 7  546683334899 335840834
61362 24 3  143285944142 492505623
61363 6 0  588494407166 64917363
61364 62 15  153814057435 1654001118
61365 31 3  4760165438 482443294
61366 12 11  78839465211 117954742
61367 31 11  587427864069 37095254
61368 6 3  210029234160 40544707
61369 18 15  61811590987 355835531
61370 62 15  326350102814 83161775
61371 31 11  92420756907 99974725
61372 6 4  409535016069 6338176464
61373 6 3  542420788695 19414525
61374 43 7  110798288582 449047784
61375 31 4  247812783225 46567848
61376 18 7  94900395953 2735055406
61377 9 7  418692048138 333985515
61378 6 1  514827249671 43048179
61379 12 15  600090715956 53316247
61380 9 4  519275972473 52329039
61381 12 4  445371996606 103479580
61382 12 3  148272086303 63558872
61383 62 2  332126782669 33061421
61384 56 47  72286774532 235835461
61385 18 13  170763078656 397924244
61386 6 4  279929492836 9442455775
61387 62 7  3436325412 134835498
61388 68 47  466798562491 84092104
61389 31 4  125732661469 51484278
61390 31 4  156740842738 72119924
61391 68 47  445175286948 98164495
61392 12 8  390902187114 1161151469
61393 18 1  443425035458 183740754
61394 62 4  559202066917 67071478
61395 24 3  155134280310 362263523
61396 6 2  555349215621 148733928
61397 18 7  207267259654 315177584
61398 6 0  91809785393 52218478
61399 12 4  136405008460 445452019
61400 12 4  277605428530 224923010
61401 9 12  445521176139 283122944
61402 9 12  476976163424 98150569
61403 12 15  487838553425 742803332
61404 31 11  541101827690 44998515
61405 62 12  121563796881 67952787
61406 3 0  96754570484 40943771
61407 62 15  301268717500 140436019
61408 68 95  426756208703 182302190
61409 31 4  55951777981 40470477
61410 12 4  422833786734 196592991
61411 9 12  132489048476 270390272
61412 31 11  99659831301 178087386
61413 9 12  434639666379 96092540
61414 3 0  341534907655 30768015
61415 62 2  274813909670 178183168
61416 12 1  256215118206 25675602
61417 18 7  174318287234 301166252
61418 62 63  268108699821 132604527
61419 68 47  461900110985 78815155
61420 31 31  249713455153 224688068
61421 9 12  255432969344 226706897
61422 12 15  224438316425 46074481
61423 7 4  534461795389 287888778
61424 6 3  546619026954 26354655
61425 62 31  414197867515 121719882
61426 62 4  243002566078 37886778
61427 31 4  77554922464 90496936
61428 62 4  203401586184 47214445
61429 12 15  334774680387 271408571
61430 0 3  276270925733 32968647
61431 31 11  386599065435 35606289
61432 12 15  503204547476 263145720
61433 6 2  476293101393 41198785
61434 18 7  194099988983 350270581
61435 68 47  108089012422 417652586
61436 31 11  117529359326 42745158
61437 62 31  153204943168 172732242
61438 9 4  430638543861 51997903
61439 9 15  315736171399 1734105881
61440 68 47  455067639126 224692925
61441 62 15  104355097304 115300846
61442 12 9  465507915441 327110861
61443 9 93  320573523850 920311084
61444 68 47  336457193655 145258563
61445 43 7  556903703064 295279346
61446 6 4  211154007646 53805210
61447 0 4  157096434479 1963200913
61448 62 12  369483238639 111179618
61449 3 11  398022528019 2292872962
61450 31 3  155942084471 316673261
61451 18 7  286303734295 2866150421
61452 0 3  194542669031 24712854
61453 6 0  538936097279 26865007
61454 6 3  20419982457 24602854
61455 62 2  110356395978 129323022
61456 68 47  332976424733 123435572
61457 62 47  111001987888 2809811737
61458 68 47  409746296251 1050650992
61459 68 47  340729787675 476512648
61460 24 4  107280800463 977581697
61461 12 0  74100934933 33849523
61462 6 2  318423348005 412498036
61463 31 11  578413621516 34880251
61464 46 63  531604538823 568464181
61465 625 397  423390316020 1470818485
61466 6 1  314066318931 24275679
61467 9 12  33209258885 133849547
61468 62 21  197298351395 106541871
61469 62 4  325201555305 72136099
61470 6 1  349812278591 32282480
61471 62 63  387063226906 2064393806
61472 31 23  250845030210 3413992121
61473 62 12  259862794131 148027427
61474 6 1  527409414864 35879776
61475 6 1  455914364237 75398224
61476 62 11  589870893229 253299838
61477 13 15  164704691463 247530114
61478 62 6  212356029419 133703482
61479 6 3  279620540334 37038059
61480 62 15  15949610501 83902382
61481 62 12  62531015252 71505688
61482 19 7  423895468319 152126912
61483 6 2  593701747311 129470868
61484 31 4  211914883213 34815825
61485 6 3  285619993513 31265654
61486 12 7  449481915888 499107664
61487 12 15  400203503229 421767272
61488 31 3  149642679744 478398742
61489 62 47  141456008002 1504308920
61490 62 4  28805226898 45136529
61491 68 47  354848386057 270776719
61492 250 7  571196379232 1099259826
61493 12 11  235595029933 250469378
61494 62 63  224474193758 592998775
61495 12 3  67336141995 64216063323
61496 62 12  36132123676 67393112
61497 62 31  234835433725 625829529
61498 68 47  253455139507 150881991
61499 68 95  337190672292 289477906
61500 31 15  432423256537 571104960
61501 68 47  248899308271 484173967
61502 62 31  588902057248 213314311
61503 31 3  499741790102 343461008
61504 31 3  406141945123 341652517
61505 68 47  267803677242 239761814
61506 68 47  136573060691 233832343
61507 9 4  501329474737 382489824
61508 68 47  181345917175 367607218
61509 68 47  419086370539 223371277
61510 31 4  581826614594 91339273
61511 62 31  174002694947 257960542
61512 6 0  115257888115 54951276
61513 9 12  539709353260 98415456
61514 68 47  408251393621 97374760
61515 15 15  249646786832 114074222
61516 12 15  528438748079 339026706
61517 12 1  426477682575 59585802
61518 18 7  189283639523 642193328
61519 62 12  246123605831 152664418
61520 6 1  599418303548 32848476
61521 62 12  340681738991 293438434
61522 6 1  99072266746 128618946
61523 18 1  105051449548 164671708
61524 68 47  354960335609 204215811
61525 31 15  394909721310 678337026
61526 62 7  47390849550 199407504
61527 31 4  383532984864 38985622
61528 68 47  402734103614 139426693
61529 6 1  285900077186 470975323
61530 43 7  198709748205 171350311
61531 31 7  542522701398 6201035587
61532 6 31  450426898252 23312917
61533 31 7  20886195956 311745516
61534 6 1  169830533571 27300954
61535 68 47  249061423691 410335834
61536 31 7  394648880473 48455772
61537 12 0  575700722063 33281529
61538 12 3  313815425193 32335717
61539 31 4  379519632657 43777101
61540 62 12  585483033182 95943818
61541 68 47  403396179741 142985457
61542 62 12  10463241448 134352082
61543 31 3  53352286078 551856981
61544 62 7  468711863877 292909612
61545 0 4  535066284509 1617845779
61546 9 4  501889254335 54399341
61547 6 3  39019765184 33861362
61548 62 4  521401392571 111104281
61549 62 7  334188824586 125059978
61550 43 7  20347587110 184972323
61551 7 4  595657097703 290162981
61552 31 15  39328717740 133310177
61553 12 3  71075226986 179819913
61554 9 4  160102828786 79374420
61555 9 15  20115615410 85271723
61556 9 12  301854377300 84535894
61557 62 7  161069109936 177694271
61558 6 5  245834889720 2688625368
61559 18 7  585969605855 3240039002
61560 12 4  488906185127 259762837
61561 6 4  549208040168 1252402377
61562 131 40  270022376314 237580171
61563 6 1  707502063 21562413
61564 12 4  570695288273 696869805
61565 6 1  396198065365 30003411
61566 62 31  343396772065 1662686915
61567 18 13  483506770809 265397048
61568 15 15  439475222919 104036698
61569 6 23  111546971130 52733598
61570 68 47  397024640354 183056355
61571 0 4  536729347766 2127644459
61572 31 15  33079044797 26251461
61573 6 1  264090958106 41546445
61574 12 11  539118312388 72776634
61575 12 15  40679982030 419751421
61576 68 47  455847270495 77141497
61577 68 47  328108054905 99602103
61578 31 4  417132479074 26283946
61579 13 15  13411222127 302540594
61580 31 23  265278012845 2923235128
61581 31 6  282317959866 59689859
61582 9 15  479803695685 372497073
61583 62 12  277323732149 121822894
61584 31 11  340223623375 40718874
61585 18 7  535957100905 273783483
61586 62 15  99658734192 189321003
61587 15 15  504830030843 129013831
61588 68 47  460674534299 88609013
61589 6 31  376241877047 37301299
61590 43 7  13200117801 168882048
61591 62 7  103471289816 225947641
61592 62 2  301799422642 119494943
61593 31 15  397758450025 5332717114
61594 31 15  159086832868 42087713
61595 68 47  195036591828 832801266
61596 6 1  534030202003 62920693
61597 31 7  583963678055 8187920050
61598 68 47  454442651201 62415668
61599 62 31  29107689390 253947470
61600 31 15  120010880338 39323101
61601 12 15  165843806420 56803925
61602 62 63  458886334185 2459219255
61603 7 4  278587014265 12984721472
61604 12 0  278101631122 24105548
61605 12 15  509873490545 403538670
61606 68 47  404234047899 112024690
61607 62 4  262202045502 51079614
61608 9 12  27980722394 123772838
61609 218 54  562397113038 130582762
61610 9 7  562689597302 487793258
61611 125 318  463641423475 2309140038
61612 6 1  398720815252 30839033
61613 12 4  351545118359 684712853
61614 31 7  456976463302 569369437
61615 62 12  534121356313 123816803
61616 12 46  383087525839 5860420180
61617 6 15  512061205646 578377885
61618 62 12  377163363676 285857250
61619 68 47  278673695618 138875152
61620 31 12  531437196131 58183691
61621 31 15  14129099587 30328451
61622 6 2  407649237514 57800353
61623 31 23  186093985033 1764459248
61624 62 12  125174807099 73258852
61625 31 15  372741868006 25952843
61626 6 4  414676627596 676014089
61627 19 15  235726856950 10265012600
61628 6 2  490724810259 43563943
61629 62 7  25728132545 115218589
61630 6 3  154894974962 64140209
61631 9 12  438210120816 99305241
61632 62 15  18706580237 961676178
61633 0 3  172759165354 658547269
61634 62 12  86047253831 120636759
61635 6 1  225015224267 32110242
61636 6 2  54599009250 318328432
61637 31 11  257062124059 49075113
61638 11 15  24947118387 192219470
61639 187 15  130377992629 146579440
61640 3 0  228144957315 26189875
61641 3 11  138834376699 2299201857
61642 6 15  173694425236 2465394803
61643 31 11  573791266258 36610521
61644 12 2  509380463201 212697076
61645 12 3  212129932677 45348249
61646 62 12  255242897893 133506383
61647 62 12  65657685183 144837610
61648 24 3  241163410183 222676363
61649 0 3  436098846922 67874245
61650 62 12  355562569897 192280254
61651 62 103  567607457609 679981710
61652 62 79  416437943726 130730211
61653 6 3  490222177710 20735101
61654 31 4  379940875206 34118856
61655 62 31  107586665727 306455585
61656 62 6  480163873425 136703238
61657 6 2  44424958006 43323517
61658 6 1  540618345909 18602449
61659 62 2  587274427216 129685440
61660 62 7  370091052673 107740497
61661 62 31  119565560442 145716827
61662 6 1  125372841814 21880427
61663 31 23  287726579753 321616429
61664 31 4  521432579303 35541466
61665 9 12  508698377455 285457333
61666 62 63  91403121133 1186512340
61667 16 46  63023635945 106231958
61668 13 15  243804411520 463997978
61669 68 47  427108300686 427646702
61670 0 3  312677297617 26028367
61671 62 31  163521264143 101138241
61672 12 15  549004705519 355089536
61673 9 15  19495911126 137179418
61674 18 7  581656967810 258296679
61675 31 4  37516325179 62806656
61676 6 1  192438670407 36443606
61677 31 7  8547947501 82156083
61678 31 2  544699007582 34447455
61679 6 2  55415476565 120413636
61680 9 12  396832878416 239200272
61681 31 11  354198845769 32022022
61682 62 12  344763774528 171621102
61683 12 3  366025907446 32312850
61684 6 2  302625747952 168243343
61685 62 6  334106830126 126634018
61686 6 3  283225683505 24920223
61687 62 12  106686753216 136065355
61688 6 1  87572851788 765548652
61689 12 0  459302858074 18055751
61690 12 1  362032184802 22327343
61691 12 0  86101233148 23541520
61692 62 6  349476180707 132456943
61693 9 12  518609166211 72677314
61694 13 4  375145394982 63749843
61695 62 31  168581645590 497221866
61696 27 11  17494866598 183445544
61697 31 7  112476018035 186394383
61698 12 28  286301280366 2701193372
61699 68 47  425149162381 224657418
61700 12 15  95465286676 213848888
61701 20 3  508507403534 343195433
61702 68 47  444326214971 70668307
61703 31 7  353870868084 264363787
61704 68 47  450760258630 102383238
61705 0 3  309743023025 27882249
61706 6 3  481813548024 26378848
61707 6 0  242960845684 230536562
61708 24 25  328318061398 2409987960
61709 6 3  351021728758 53780879
61710 68 47  457766249817 96961971
61711 62 103  150013699484 802190498
61712 12 3  418220080048 19520716
61713 62 15  328772238342 514128064
61714 9 10  255609410694 393506872
61715 0 3  237745659698 26733515
61716 62 15  357219312295 312970052
61717 3 4  351999686632 1669134362
61718 15 15  252284067788 295296194
61719 6 3  57606789301 82564986
61720 62 31  159794093322 106625678
61721 6 10  376412813833 6895577956
61722 68 47  336490083966 348947400
61723 62 12  397805137514 231939830
61724 23 15  27394548963 952724997
61725 62 7  485637061601 126808876
61726 31 4  463005025513 6848383693
61727 12 3  481390848107 66365227
61728 0 3  64234292219 479268231
61729 31 11  444380073614 83910962
61730 62 12  224045179947 114935768
61731 12 3  413719301502 25212175
61732 31 11  270618216542 42058570
61733 31 23  330031427547 2317512911
61734 12 3  558631012149 30761612
61735 49 6  148458352113 209100015
61736 15 15  410484244770 113128574
61737 12 15  106208808863 389963040
61738 9 15  293915647777 226920770
61739 12 4  266918854064 222588633
61740 62 2  345030936743 123332882
61741 31 15  2172312563 40430820
61742 68 47  457447658098 80944033
61743 6 3  424066561884 668091415
61744 62 4  589801704108 49847384
61745 62 63  333760371671 999150415
61746 9 12  360512673894 237170585
61747 31 15  130543628722 125338940
61748 6 1  273012338354 39519394
61749 62 12  424442194304 339369578
61750 31 11  117623146184 122797703
61751 62 31  600081429649 135407735
61752 62 79  123954565396 1367905491
61753 31 4  541137337823 1726496970
61754 62 4  566403963023 103157690
61755 62 4  70818445561 43538365
61756 6 3  66626046712 50923207
61757 6 1  4836954817 27454671
61758 24 31  258492527788 1423096106
61759 3 0  348736013751 18132594
61760 62 12  360845597224 214104273
61761 62 9  512680812609 1071552086
61762 15 15  247826782412 99621610
61763 9 12  402801075140 250691876
61764 68 47  456846515117 427481502
61765 62 15  272619217533 3201099809
61766 6 1  371006797643 35465106
61767 9 7  209926930261 434464347
61768 31 7  544300229175 513750793
61769 31 4  242167255344 381546214
61770 12 1  9057083726 59749312
61771 6 2  287535180007 325494159
61772 68 47  525823509324 165658426
61773 62 63  256987526226 837968764
61774 13 4  156348934665 98094633
61775 31 23  546048248566 2301812715
61776 6 1  340135151932 85236093
61777 12 15  334838458202 50496135
61778 13 4  552691950709 48158480
61779 131 40  228743725891 251954106
61780 15 15  55518606100 356827811
61781 31 3  460142626236 378566809
61782 6 15  555272664237 1393735061
61783 68 47  105575334470 178215999
61784 9 12  181639760579 125908895
61785 12 4  228451738006 66915379
61786 62 4  429038502354 381637393
61787 6 3  234028531353 38633212
61788 131 39  260150361546 281681391
61789 62 4  425681931743 59061674
61790 87 13  78271256088 279444403
61791 9 9  509351406375 56467866
61792 12 3  296717545677 37303719
61793 31 15  68412665943 33834297
61794 7 4  332863717441 389181125
61795 16 46  149394384135 91921334
61796 31 23  157249156994 2711739762
61797 31 15  338789915097 883712313
61798 18 7  286343262412 3891085355
61799 12 4  379463836862 259394082
61800 62 63  130908454173 204220626
61801 31 4  178966889121 41411373
61802 15 15  44094328350 124050399
61803 31 23  567642291363 1868152768
61804 31 23  417637353695 323250204
61805 62 63  384605474505 30678035699
61806 62 12  851953043 81671270
61807 1 12  54106845642 246663976
61808 62 12  468123521333 94457638
61809 62 6  418220067190 147789118
61810 24 79  436896215917 4633948056
61811 6 3  570027312265 28286169
61812 9 12  413656639780 86843299
61813 12 4  113621134721 283552414
61814 3 0  462132166132 39829518
61815 12 28  358124944268 1766026532
61816 68 47  364547481055 93922923
61817 6 1  322464107185 16572416
61818 9 12  459400781178 72978125
61819 62 31  455702156825 273318410
61820 31 4  598693472583 1880204243
61821 6 2  170822904835 530659503
61822 68 47  71827599659 129160178
61823 12 1  401167531721 243681249
61824 68 95  332286643345 422039203
61825 93 20  501324991263 5478081291
61826 9 12  397334159823 233349716
61827 6 2  397293591757 290622094
61828 68 47  467158353824 97495246
61829 10 77  595286066414 224501647
61830 9 12  238248055872 233020289
61831 6 1  463963668450 278306603
61832 62 12  115880517762 433098668
61833 43 7  24202065311 124679328
61834 31 7  22565192553 47405397
61835 18 7  380039925834 277562393
61836 62 124  584849417640 1568226288
61837 7 4  340048951171 477869028
61838 68 47  457998964493 69734720
61839 12 31  515491703594 153921087
61840 31 15  78092675859 42077823
61841 12 4  207406279231 244180993
61842 62 63  199399701449 722960369
61843 31 11  423029257783 38524115
61844 31 11  225627537701 297931438
61845 62 31  551405348852 217738440
61846 31 7  27032626399 162898022
61847 24 25  57829207548 341069050
61848 6 31  571532605815 25163490
61849 31 4  239745988937 372823102
61850 12 15  109819520788 383887951
61851 62 2  314858071770 161616640
61852 62 79  124633830024 1288500368
61853 31 11  480316750082 180153560
61854 6 2  143339614860 376252796
61855 68 47  458614117063 90007649
61856 31 23  380436877188 1919069290
61857 62 2  72358685705 144546997
61858 62 12  430205340476 239607509
61859 6 2  445886286230 205615247
61860 3 0  496336761245 17102780
61861 250 31  326149272162 747741868
61862 68 47  443425023949 86341491
61863 62 12  517563566739 85512745
61864 62 15  354044411062 297274944
61865 62 4  44137194260 831686623
61866 9 12  407143674491 425904774
61867 9 12  143786596054 135390594
61868 12 4  205895936163 134062500
61869 9 4  75786172361 247187291
61870 49 6  540868502789 196420539
61871 12 15  564031943612 41241125
61872 62 23  301798088766 196018515
61873 12 3  386856250281 308346105
61874 12 4  62371910241 251484082
61875 6 2  34023446443 334607632
61876 62 15  434849376092 114639688
61877 12 3  500114036875 33538783
61878 62 31  172206968665 280185371
61879 62 127  254164380661 264671905
61880 31 4  403333482505 43223181
61881 6 1  365135182988 17834474
61882 68 47  232476493783 139666985
61883 31 15  5073958883 216077498
61884 62 12  531963566501 112954606
61885 6 2  149222931571 382258840
61886 9 4  407072205590 95172725
61887 62 9  206286876496 1366235905
61888 18 7  289099301545 414617267
61889 12 3  238233162008 121071616
61890 62 6  205943494264 140150688
61891 13 15  111627692660 491016296
61892 68 47  181763460237 307083856
61893 31 4  282052085128 3606687202
61894 31 15  55812392355 32357896
61895 14 15  144484087821 853308099
61896 9 12  428672778464 258924850
61897 12 4  229138452806 389630809
61898 31 15  147957771971 33324228
61899 18 7  166713625101 498233849
61900 62 12  390122076060 291317601
61901 15 15  64039495586 120792994
61902 7 4  487774290980 11712397623
61903 62 15  457835375265 956355089
61904 6 1  384554593880 25503066
61905 6 10  340879404051 27704892417
61906 62 15  269226348331 237692163
61907 68 47  425342924955 77241331
61908 15 15  248798739011 125888500
61909 62 15  343551847286 82288605
61910 6 3  222037026633 29094748
61911 31 3  75852178454 450547454
61912 0 3  328108044527 60659615
61913 62 6  90355724671 259669789
61914 68 47  241524954556 349872221
61915 62 4  197465451927 41881430
61916 31 15  580815433266 300618040
61917 62 103  60912050394 602427853
61918 12 4  288035393612 311671968
