1 15 15  597386942813 252917418
45535 15 15  150717279492 102670882
45536 9 12  365976015025 85995890
45537 62 12  410523535101 221373880
45538 6 7  289150967332 7354906041
45539 12 4  342463502055 520136794
45540 62 15  319200775787 83311297
45541 31 4  580320699106 1250230942
45542 31 31  236287619146 10327772552
45543 49 6  591267978246 187736955
45544 68 47  406671167395 714674876
45545 12 15  75852170503 187218153
45546 9 12  101828510820 240293714
45547 62 15  339028787489 713408058
45548 12 4  169194385422 334192431
45549 68 47  72648673891 115962067
45550 9 15  373317987664 1011093013
45551 49 6  386056999997 281700999
45552 9 10  569463660495 134107661
45553 31 11  163470412351 81926330
45554 62 7  327347932605 42461068555
45555 62 6  58389493977 152226999
45556 6 2  181585935421 198561398
45557 12 1  221995756089 498704622
45558 18 7  116524063970 549925357
45559 9 12  117849460164 91395074
45560 68 47  421110470152 181172912
45561 68 47  354833181397 507387188
45562 9 15  248182401704 245030432
45563 31 7  511510757670 800917479
45564 62 12  116064962693 96565494
45565 62 12  281463357331 462441437
45566 62 7  340745446220 126768598
45567 62 9  492661610668 1253302447
45568 62 7  37305000544 738705788
45569 31 31  194043659820 305694433
45570 62 11  286400739129 3806352241
45571 62 15  360529773884 94686051
45572 18 7  66649998229 819626756
45573 15 15  475772068248 133695356
45574 9 12  133651197649 361942870
45575 9 4  272949797733 71351187
45576 0 3  226806565204 581463508
45577 62 9  459156631351 1260345597
45578 62 7  330375146078 206697746
45579 6 4  236743646195 7954286787
45580 9 63  18729812512 1997567639
45581 15 15  563360170306 440436731
45582 31 19  239124991353 102702978
45583 68 47  255629281212 451071083
45584 15 15  314530539165 374003009
45585 12 9  559097101721 462922891
45586 62 12  278043419306 85077678
45587 68 47  160022971333 440274600
45588 46 63  112812802948 534274377
45589 62 12  589562642288 125499345
45590 31 23  402150909019 2403284756
45591 46 63  516605092501 533993152
45592 31 4  501324985715 347308860
45593 62 15  282149033637 138158022
45594 12 4  526209060800 3962062777
45595 62 31  257466459475 241239954
45596 15 15  509674745688 97175825
45597 62 31  265278066322 175989838
45598 6 1  112508275706 79736741
45599 62 7  514715399366 126160243
45600 62 12  336122990855 410478616
45601 6 1  183656850153 97913317
45602 9 31  482931785825 104589923
45603 12 15  248335611115 170690765
45604 68 47  537724370062 145553798
45605 62 6  234461043007 139136720
45606 62 31  104706619407 320547563
45607 18 7  266664978942 394844943
45608 68 47  77460686232 275080601
45609 68 47  229660399120 366028856
45610 31 23  200496205221 1649539577
45611 13 15  222133980912 308710442
45612 6 1  316598922428 283200299
45613 12 15  50808647471 565656883
45614 12 9  400702903998 422256762
45615 12 15  422204775189 327972996
45616 6 5  173850203326 3272903890
45617 68 47  228429586799 383812631
45618 12 15  250014618057 87224362
45619 6 2  264422540386 355263387
45620 23 15  161791078005 554965247
45621 62 7  217560451734 449041203
45622 62 15  134579974831 120258478
45623 62 6  90094476617 209383888
45624 62 31  375602028199 206998422
45625 12 4  252565037303 290642830
45626 62 79  76901713090 588429525
45627 9 10  259578593933 70739385
45628 9 12  297073466025 239989588
45629 31 7  269072207951 3472461542
45630 62 12  113883680966 100442093
45631 6 2  77269957729 186448884
45632 7 4  253681638254 319326936
45633 9 12  322573067064 255394353
45634 62 12  216842067156 68502465
45635 37 15  252091566747 121996679
45636 12 15  509518045679 225783818
45637 9 15  251010554404 1626822550
45638 12 15  561003185113 372465533
45639 9 7  474531193581 63321249
45640 56 31  17230548782 5002845466
45641 9 12  508737482353 125517397
45642 68 47  153767267307 422725580
45643 62 98  399304163411 640835327
45644 12 4  585878362780 274229175
45645 6 7  411476345179 43594742933
45646 31 3  178365903661 1653604456
45647 62 98  332708969627 579841602
45648 62 2  179862465516 94933054
45649 31 23  281210259944 925892059
45650 62 31  256325445650 352533660
45651 62 12  216121716875 95334957
45652 62 47  366312577149 2124252455
45653 6 1  436762595513 872430732
45654 7 4  192469838417 459092489
45655 31 15  52175937315 2586816378
45656 68 47  83878083891 315176726
45657 12 15  44831233489 181491314
45658 15 15  390263243446 100403468
45659 62 9  28330861490 1540490960
45660 62 12  591062993007 399750143
45661 12 15  353740845956 99411252
45662 12 4  170527511681 558766088
45663 62 12  138124122545 138459946
45664 12 15  60619157619 358287935
45665 46 63  599643445218 490211535
45666 31 11  46692450341 62266008
45667 6 1  555377813250 65423268
45668 9 6  11228363273 78387509
45669 18 15  226348823854 458637727
45670 62 9  25352591768 1242236396
45671 18 9  384209396270 143389665
45672 62 15  182790044712 584046435
45673 12 15  80122129914 129276587
45674 13 31  524855343061 1632096480
45675 62 31  157463266147 333498701
45676 68 47  466050046024 73572299
45677 6 31  92114158132 47102317113
45678 62 12  551643944621 112444444
45679 62 31  273244397641 216317997
45680 62 7  3597786357 84258222
45681 62 15  569954602183 86152456
45682 62 15  427169327967 81352702
45683 46 63  360606842936 550469004
45684 31 23  57984936918 936638270
45685 9 31  291748531310 4743000356
45686 62 15  227475892113 810849882
45687 12 4  227686973537 117452068
45688 68 47  442897529549 95906693
45689 12 4  587328974301 207448598
45690 62 70  235446503776 1537861992
45691 25 6  60829336195 100449399
45692 18 1  213026579891 102618148
45693 24 33  182080324627 822781184
45694 68 47  465794286023 76604505
45695 31 23  114062681952 1279069669
45696 62 15  128233909097 172038602
45697 12 1  310984269530 587648625
45698 62 11  416238680034 2504017101
45699 9 12  281296644193 241560460
45700 62 12  470282692014 138864016
45701 31 11  506416233581 175693882
45702 68 47  453276693304 76875576
45703 9 7  376174861178 678840402
45704 12 4  178749470874 298333857
45705 62 47  400331535300 348567423
45706 62 4  547987603085 157595847
45707 6 3  10003554835 406534252
45708 9 6  21798267943 60758459
45709 62 6  280106981201 114242323
45710 62 12  550924345522 121226804
45711 12 4  106078827514 242350887
45712 62 15  323992650491 141908833
45713 62 15  583966200944 8174160644
45714 62 63  486905548876 1944775732
45715 9 12  28115319080 93790851
45716 24 33  445233989760 4721020437
45717 62 6  255141325207 123599917
45718 31 7  219106856990 73742779
45719 9 7  129906982140 76206046
45720 62 12  589083026539 201985169
45721 31 3  583442130755 342491170
45722 31 23  569332808153 947451676
45723 62 11  279623757158 80142197
45724 31 31  101495382603 333264429
45725 68 47  457050537749 63958900
45726 84 18  408284088815 89847619
45727 62 63  262937971967 1697974881
45728 62 15  342616046422 2655859956
45729 24 25  113058202436 2979409560
45730 62 63  132911959554 3279943490
45731 31 11  301214858244 73001149
45732 24 25  55502208957 229754574
45733 62 12  480123669372 201828917
45734 6 2  23223787010 386066382
45735 68 47  454157831879 72353382
45736 62 31  524101629922 210831779
45737 62 63  125331633790 497036738
45738 6 2  127780841178 376956665
45739 62 12  306841458675 117406174
45740 18 7  190076492896 357769967
45741 31 7  538434449136 3234325896
45742 62 31  552242644616 194174601
45743 68 47  65561909746 223623366
45744 62 6  491758836610 123812349
45745 12 2  163949194672 467088680
45746 62 15  586755881821 70974335
45747 68 47  155672902552 479117817
45748 6 3  555622780502 62377176
45749 12 15  566789429036 70573441
45750 37 77  179738374189 228488453
45751 12 4  119202241062 108193316
45752 31 3  496140761367 317646784
45753 68 47  240605766899 350894135
45754 31 15  120253670327 375238367
45755 6 15  576865051272 685002493
45756 12 15  401404439029 400975001
45757 12 3  54624960077 60165294
45758 62 6  79099443564 335876099
45759 6 1  348317840788 69155231
45760 24 25  483187671168 431845857
45761 62 15  99086494839 187643283
45762 62 7  275083622346 473744942
45763 62 47  264026964363 1187058619
45764 62 23  217127640533 283861624
45765 6 2  350823340730 347248332
45766 6 1  223231822286 192319159
45767 9 15  445310598560 1022949048
45768 59 11  404654054590 237018974
45769 24 47  58466645611 81270062
45770 68 47  353211888791 145769770
45771 31 7  398203214163 444541539
45772 46 63  424808965869 567131414
45773 68 47  413502024581 472443373
45774 46 63  138363749285 716206321
45775 12 28  561250159349 1742935931
45776 12 31  351763633214 12390082504
45777 49 6  66879930682 932369995
45778 62 12  24852330091 118526417
45779 62 12  386041933527 100486755
45780 18 7  20761336900 209355706
45781 62 62  432026817244 206662591
45782 12 15  551405343810 394478067
45783 31 3  257664928283 211236875525
45784 15 15  323221669885 126154900
45785 27 2  22225687223 223935807
45786 6 2  350170806184 309359185
45787 12 4  23652691089 218105293
45788 62 9  584739267804 2027963013
45789 43 7  533945413624 1892166333
45790 12 3  6119923410 66188246
45791 31 15  498003028184 298104216
45792 6 23  108139775261 248541405
45793 31 7  537434699934 71886302
45794 62 7  24946390931 108283517
45795 68 47  409370155746 106374084
45796 6 2  392865936466 194805707
45797 9 12  435643677484 232250441
45798 12 3  324434616549 707829850
45799 62 63  516186100674 824214406
45800 68 47  18769675910 231404990
45801 6 2  518832185210 140030080
45802 62 6  222667020386 183798885
45803 15 15  475765038113 116460647
45804 6 22  302103801756 1190998630
45805 6 4  339443417856 671524469
45806 31 23  34858266933 1087850805
45807 68 47  266511850351 316001831
45808 13 15  171850141510 369559387
45809 31 7  365433716017 91874973
45810 68 47  457998962097 73869157
45811 31 12  329834020704 128335481
45812 6 5  107247865339 1688357912
45813 68 47  153448354992 366741585
45814 68 47  21794080373 445815240
45815 68 47  538537832340 412742209
45816 68 47  230278303918 122144567
45817 31 23  402928779748 366821688
45818 62 15  367309812006 6346349697
45819 12 11  165896255445 89469320
45820 15 15  416584484596 285249034
45821 68 95  62263936612 430532543
45822 31 7  367341796132 12070949891
45823 31 7  286211016349 108854382
45824 31 7  98234228843 428317952
45825 31 11  408325019002 185976783
45826 62 6  68760734380 155405597
45827 12 3  334463253387 96802666
45828 6 31  101675623801 105621377
45829 9 12  195821338195 224370864
45830 62 31  526654881948 1280192927
45831 62 12  271322768488 70305751
45832 31 11  134730545919 99587610
45833 9 4  144784268422 146755148
45834 31 7  543085957336 132049290
45835 62 15  444279828050 73065672
45836 62 7  470841067514 77088136
45837 62 9  131630036387 1731344924
45838 6 2  396506376140 397109666
45839 31 11  243612112151 90926111
45840 62 12  337083799127 189429868
45841 62 31  147736903779 325269735
45842 6 2  96727346552 209600198
45843 62 15  399215631488 94287226
45844 68 47  267067450551 573110873
45845 24 4  294369484000 1237809637
45846 31 3  128943086182 423509560
45847 68 47  457120608884 70344111
45848 9 12  277159095553 219858859
45849 6 1  281961263585 869794214
45850 43 7  532243717001 1043314479
45851 62 6  459305257573 127989412
45852 62 6  603596093207 143733773
45853 62 63  75832792893 327544487
45854 68 47  466230214227 75917346
45855 46 63  535204745708 527512367
45856 68 47  234495937481 119488547
45857 62 31  404129595583 1239585754
45858 6 2  576718177164 128043824
45859 12 7  247879460762 394741964
45860 24 25  400286207386 508703070
45861 62 7  141455804716 366131046
45862 31 15  436783737083 286776244
45863 6 2  580284992439 1298889200
45864 62 15  158893853558 75774389
45865 31 4  73376047532 67437449
45866 31 7  327776015327 397464845
45867 6 2  253622391971 349058643
45868 31 7  359445686411 538700693
45869 62 63  325239573938 86701654
45870 62 12  71644962775 169163945
45871 62 7  498261008790 283781240
45872 68 47  467010337548 82580445
45873 62 6  37764741398 139224054
45874 9 12  434216954523 364034183
45875 62 31  158901006580 93051333
45876 7 4  286060690510 347258272
45877 31 23  65001926665 335968322
45878 62 12  233642353077 119046835
45879 68 47  364348974067 131005142
45880 11 15  229028947331 287651889
45881 62 15  160667160674 1063288909
45882 62 63  286086713868 2856932544
45883 7 4  466051909387 331258575
45884 6 2  344199893379 197312815
45885 6 2  386074061887 62290855
45886 62 79  418486594139 100652746
45887 62 7  535066287464 132305479
45888 9 15  569672115883 126254564
45889 9 12  350514849765 137332702
45890 31 11  509181544872 92410222
45891 62 11  30488386664 142725646
45892 93 20  123335602223 4497665993
45893 6 3  537270253810 395832366
45894 62 31  421500846547 205472677
45895 31 7  268794392353 6186753342
45896 31 3  322445142109 297451391
45897 6 2  244228909504 329322767
45898 31 15  271448418877 373988767
45899 62 7  421140571870 109598550
45900 31 23  430847295052 1740870385
45901 31 3  505141956807 324026885
45902 0 4  99693200747 7654494126
45903 62 31  163653660430 887860225
45904 0 3  201563520018 592173570
45905 62 30  277784746524 240477402
45906 62 2  600543449906 117653922
45907 12 15  207006237151 408987491
45908 6 1  28608884335 325134895
45909 6 15  353303414597 526985755
45910 9 10  569988464613 520791618
45911 62 6  582211126247 123454917
45912 62 6  423703699467 132179428
45913 24 25  520660046825 1977468159
45914 62 47  436985010830 4520647961
45915 6 2  235622718001 370566595
45916 62 6  227073996722 270899299
45917 6 2  404094424561 136111848
45918 9 12  255121453567 251543740
45919 6 5  353839406444 2991818214
45920 31 12  459436221856 74200416
45921 6 4  425843338974 510916034
45922 6 1  186196019512 490089055
45923 68 47  180976737514 676210415
45924 43 7  533322537258 725874669
45925 13 4  541491615126 64022882
45926 31 3  266645606819 324926621
45927 62 7  528993369390 88656724
45928 12 15  247976782894 215577177
45929 68 95  105216545105 438965576
45930 9 10  569179231660 70882413
45931 62 15  228259738652 387613848
45932 9 12  332960980824 248369655
45933 62 4  157801767966 69205708
45934 9 12  174930375402 305908772
45935 31 15  80514824857 142316393
45936 9 5  589128264210 1730168818
45937 6 2  570422607262 348249474
45938 31 15  64593123201 111151689
45939 62 15  453817162527 73587870
45940 12 15  79333306682 61304561
45941 68 47  462341049324 94239669
45942 9 15  57797013895 91892264
45943 32 15  167819936148 1641904682
45944 31 31  332467614908 209356812
45945 7 4  354452680687 298757941
45946 9 4  304781312074 62485630
45947 62 31  576908664814 99243186
45948 62 15  562973403568 75048023
45949 37 4  3066014217 171369458
45950 62 7  1486201467 337700693
45951 31 11  313874303011 66291722
45952 62 7  470375441757 128504603
45953 62 15  268825920771 73988861
45954 14 21  470135695128 187857063
45955 31 4  8120564364 373877330
45956 62 12  572523254077 155242894
45957 62 15  168655531965 609956854
45958 62 63  458583639533 1118480154
45959 6 1  30633852796 131259473
45960 6 1  575791578488 87326537
45961 6 2  203225200283 424720613
45962 10 15  94873945063 9413049500
45963 12 4  513094065319 221789657
45964 15 15  513591467761 131088927
45965 9 5  124749972484 2733098575
45966 18 7  534920067124 547720863
45967 12 4  274132319682 1123851739
45968 62 31  532869693297 154109288
45969 62 30  384920908966 289970871
45970 62 15  297997899965 83985059
45971 12 15  228605685595 416578505
45972 43 7  280726315902 406978107
45973 62 9  468873918785 1249492028
45974 31 23  423643696443 2541808075
45975 62 9  329269017665 1795188275
45976 9 5  103162169336 2032550246
45977 68 47  425992582479 99507941
45978 6 2  413483435917 151575733
45979 9 12  329973887604 306343235
45980 12 11  155095695358 234216854
45981 62 15  170010046598 174041381
45982 62 6  365807938437 137032986
45983 31 3  557342155256 358880865
45984 62 7  566131592276 1039206410
45985 68 47  60145733392 121479492
45986 68 47  401930698128 115757515
45987 62 63  465783835667 1142355860
45988 14 15  67968000619 450314387
45989 62 63  552483965503 3112574877
45990 9 12  366331492424 231324633
45991 62 98  288604753320 583961981
45992 12 4  1559497582 196066384
45993 0 3  529163846417 474285119
45994 9 12  17080778042 141649878
45995 9 12  216945890013 360447272
45996 62 63  116376419709 1515477477
45997 62 15  159043650780 1087768893
45998 12 15  513132884298 213530808
45999 15 15  511463929506 109477832
46000 0 0  149955056775 99270548
46001 62 63  278885944562 2630439259
46002 15 15  220479154992 123622801
46003 62 31  151243658767 180360080
46004 6 1  100290984295 236891299
46005 12 4  106636263893 316135825
46006 68 47  193579726247 402510731
46007 43 7  98715262434 288400983
46008 31 7  13823530699 178607242
46009 62 31  375043666046 1421995360
46010 31 23  250845017225 5245406007
46011 46 63  517444919256 539136332
46012 62 4  348605000181 60143910
46013 19 15  61602659288 387039425
46014 31 15  54030259183 60830232
46015 68 47  162227799840 519069405
46016 12 6  569613787753 908422904
46017 13 31  138755470865 1845637032
46018 0 3  180511819320 285498400
46019 62 63  269559302241 2796205957
46020 46 63  259683796844 572235014
46021 0 4  253189043005 2409166710
46022 62 6  150120382507 173714587
46023 9 12  113015327767 202233351
46024 62 15  323974943954 169951330
46025 12 11  552837106064 131942192
46026 62 31  463291087781 763952525
46027 62 12  359643493579 223852791
46028 15 15  76337852122 171702449
46029 9 12  318518920735 352369258
46030 62 12  559322633411 136682392
46031 62 11  225271283997 1751681976
46032 62 12  72127944954 146462608
46033 62 31  279301427118 729349823
46034 62 9  156905167509 2499843305
46035 62 12  160698853713 143057483
46036 6 2  576944257604 166119323
46037 12 3  459022055782 61133569
46038 12 3  566209967142 69845673
46039 68 47  229767280033 283085148
46040 68 47  239945311747 146259806
46041 62 6  592827287791 128891097
46042 62 7  264645177423 83547061
46043 12 7  64183600338 2529324024
46044 6 1  88658763360 218452190
46045 43 7  15038532678 214229412
46046 62 15  82744116908 164289504
46047 0 4  360688036268 6942908507
46048 7 4  466054012438 264693818
46049 62 15  261907057579 110237524
46050 68 95  352657088583 182893296
46051 6 2  476823640950 343204490
46052 31 4  432921968462 350274186
46053 9 31  203248855981 1974203899
46054 31 11  475104016957 216911505
46055 0 4  447231685394 1715423198
46056 68 47  239858832458 157326210
46057 24 3  165251865060 283774102
46058 18 7  485371354335 366304571
46059 43 7  546892858492 218965997
46060 43 7  94865431299 914586895
46061 9 15  480107526625 86307899
46062 31 7  556168740086 331556627
46063 38 4  107625315452 3752672603
46064 6 1  271178176226 762160741
46065 31 4  350529885015 1113771988
46066 68 47  20372007751 274522746
46067 18 7  277297246785 254193469
46068 56 11  196027063128 260353483
46069 68 47  248339735878 313228003
46070 68 47  314066422357 206524322
46071 68 47  443105949535 76146993
46072 12 9  127105851526 523189370
46073 62 12  527412899591 177552481
46074 38 4  372354441657 6567028968
46075 12 4  312310650333 296871580
46076 38 4  531518515655 3461516446
46077 68 47  424799765574 96343294
46078 6 3  141005104748 72108097
46079 12 15  337952311574 444031037
46080 43 7  99177938574 247115607
46081 6 3  129029222795 67874935
46082 12 15  89418069765 460191994
46083 18 7  222439276009 2383017819
46084 31 31  454510462834 797429253
46085 15 15  64413247310 136430755
46086 62 6  43521959909 267306614
46087 68 47  267632307109 725251575
46088 62 15  36074845621 76443065
46089 31 31  518910111796 156776361
46090 62 15  198381916947 297159648
46091 25 20  308584666095 120123485
46092 31 3  415143387787 408734667
46093 62 15  218817554824 1258958386
46094 6 3  496053795746 343594566
46095 9 15  447858768681 170126689
46096 12 1  234947239108 77771709
46097 12 4  531776537115 213427725
46098 62 7  549889379840 109317346
46099 6 2  1720712514 333176022
46100 12 15  247645763358 256440938
46101 12 3  102255391604 148356888
46102 31 3  594242933299 318408571
46103 38 4  445028627786 1038612058
46104 12 3  154533012740 80610456
46105 62 15  166815845340 2141364532
46106 12 11  310432011213 5505011259
46107 9 7  367484251743 83963793
46108 15 15  597921714291 104169676
46109 9 6  93053187177 137937197
46110 12 15  424761647453 69183748
46111 24 25  5745792378 999450413
46112 6 4  247147280118 78625947
46113 31 7  397043170643 341964468
46114 68 47  193128290879 777119957
46115 31 3  173041914953 336152984
46116 12 15  405004539384 355918450
46117 62 12  56772453694 100910320
46118 31 11  381495194879 62891715
46119 9 12  533714726797 197283697
46120 12 15  413404469699 384862591
46121 18 7  526688372025 1325368065
46122 62 63  260466166982 284179459
46123 62 31  463803456235 316800096
46124 68 47  459436216227 67370674
46125 0 3  240262535286 94308604
46126 68 47  334249666701 160235294
46127 62 15  175084677030 109422530
46128 62 12  178204919465 147945784
46129 31 7  321060782015 4763151208
46130 62 31  579902071652 209819897
46131 6 2  529752897638 287914551
46132 62 47  434938485224 987541996
46133 9 4  382810502744 193779533
46134 68 47  429093460888 63394071
46135 62 6  428574461919 134163026
46136 62 79  88737308332 1412322126
46137 62 15  450629630479 803169752
46138 13 15  193407412342 305594644
46139 31 4  591280418947 1243931875
46140 12 11  164830237627 258966969
46141 9 4  77984469337 91444655
46142 62 6  269767392059 120115650
46143 62 62  515763687549 595455627
46144 19 15  243631439089 8317134602
46145 68 47  467459463434 86224777
46146 38 4  284546939101 2646108644
46147 46 4  339954382987 9982149893
46148 12 11  35164605915 254260227
46149 62 35  94937635098 4268914519
46150 6 2  325625004938 512112681
46151 62 15  492817977253 73552830
46152 9 5  243565939238 2096635712
46153 68 47  466674417959 64906013
46154 12 15  497375316802 31029373615
46155 12 3  142074726084 447419221
46156 6 10  340855870605 75635918
46157 62 47  13935750495 4219765629
46158 31 23  374128873826 395785556
46159 62 31  71368608844 743230289
46160 15 15  422597934610 107830674
46161 15 15  62927296646 196701441
46162 31 7  115257898744 80902893
46163 62 12  261483209060 151773936
46164 6 2  5941818214 119946451
46165 6 2  487146378914 166514448
46166 31 31  27428406255 183510994
46167 62 9  320218709622 1472889487
46168 24 7  549281427850 1030571866
46169 62 12  457370155723 16993678052
46170 68 47  451510498514 61796948
46171 62 31  477003887069 194416690
46172 62 31  435310626011 226553690
46173 7 4  505658950376 319836230
46174 9 31  465830636398 5163557078
46175 43 7  115065143861 707317821
46176 31 4  278166867453 341947330
46177 12 3  403289596717 84809892
46178 31 7  228555645528 277862667
46179 68 47  464690682637 73951198
46180 46 63  597245432741 539596461
46181 31 23  446136095369 342875060
46182 9 4  156422584228 84002618
46183 12 1  421864293252 233680169
46184 62 12  316921926728 106852421
46185 12 11  424410343011 230924908
46186 12 3  344242771297 129389880
46187 12 7  509362947541 153286087
46188 12 15  562448326111 75695260
46189 68 47  364683330104 470429096
46190 6 2  575834128034 127603277
46191 18 7  562556326461 1396456170
46192 6 4  33911148922 458194965
46193 68 47  525177293456 303579206
46194 6 5  476244913920 2454448217
46195 62 12  105724654648 163110177
46196 12 1  513658685944 63293088
46197 6 2  322834365781 61656361
46198 62 7  484159494679 341835509
46199 31 15  104141532484 69412764
46200 62 12  508922600125 164953466
46201 46 63  266886142078 569043224
46202 68 47  459812559012 72101971
46203 13 15  214956887377 176511932
46204 62 63  203698255105 1964841257
46205 12 4  311978333917 319549733
46206 68 47  49796866507 391456393
46207 43 7  198672650115 252309180
46208 31 11  174450582725 85477322
46209 12 28  208023901792 1831699413
46210 12 7  409204261961 70155566
46211 24 33  537870563596 2249591886
46212 12 1  253969135914 331818272
46213 31 23  92438568079 2705820722
46214 6 24  75993961351 11658118851
46215 31 7  46885894863 66612761
46216 18 7  81717549618 445439289
46217 31 7  199830959690 937260314
46218 62 6  171070109461 169786779
46219 12 3  534464947021 279120710
46220 68 47  452018944995 76244959
46221 31 7  596869253568 239377495
46222 13 15  142952521864 265392515
46223 62 31  430502355649 206095384
46224 12 4  143569713210 5146997564
46225 68 47  266952538670 438807687
46226 62 12  422524292144 192228814
46227 12 4  2006101076 231052647
46228 62 12  67083653021 136488852
46229 62 12  555065267447 138128042
46230 58 15  426083705831 231139595
46231 18 7  150736091630 640015742
46232 31 23  438036330804 2299670923
46233 62 15  448711293082 67998458
46234 9 15  510099671174 886232196
46235 68 47  280633351914 97202769
46236 62 15  447617761391 1542738998
46237 62 31  439503529661 212671165
46238 62 31  288724313905 1684928419
46239 62 12  504843656387 178971702
46240 12 2  254271638302 109091349
46241 12 7  546683334899 335840834
46242 24 3  143285944142 492505623
46243 6 0  588494407166 64917363
46244 62 15  153814057435 1654001118
46245 31 3  4760165438 482443294
46246 12 11  78839465211 117954742
46247 18 15  61811590987 355835531
46248 62 15  326350102814 83161775
46249 31 11  92420756907 99974725
46250 6 4  409535016069 6338176464
46251 43 7  110798288582 449047784
46252 18 7  94900395953 2735055406
46253 9 7  418692048138 333985515
46254 12 4  445371996606 103479580
46255 12 3  148272086303 63558872
46256 56 47  72286774532 235835461
46257 18 13  170763078656 397924244
46258 6 4  279929492836 9442455775
46259 62 7  3436325412 134835498
46260 68 47  466798562491 84092104
46261 31 4  156740842738 72119924
46262 68 47  445175286948 98164495
46263 12 8  390902187114 1161151469
46264 18 1  443425035458 183740754
46265 62 4  559202066917 67071478
46266 24 3  155134280310 362263523
46267 6 2  555349215621 148733928
46268 18 7  207267259654 315177584
46269 12 4  136405008460 445452019
46270 12 4  277605428530 224923010
46271 9 12  445521176139 283122944
46272 9 12  476976163424 98150569
46273 12 15  487838553425 742803332
46274 62 12  121563796881 67952787
46275 62 15  301268717500 140436019
46276 68 95  426756208703 182302190
46277 12 4  422833786734 196592991
46278 9 12  132489048476 270390272
46279 31 11  99659831301 178087386
46280 9 12  434639666379 96092540
46281 62 2  274813909670 178183168
46282 18 7  174318287234 301166252
46283 62 63  268108699821 132604527
46284 68 47  461900110985 78815155
46285 31 31  249713455153 224688068
46286 9 12  255432969344 226706897
46287 7 4  534461795389 287888778
46288 62 31  414197867515 121719882
46289 31 4  77554922464 90496936
46290 12 15  334774680387 271408571
46291 12 15  503204547476 263145720
46292 18 7  194099988983 350270581
46293 68 47  108089012422 417652586
46294 62 31  153204943168 172732242
46295 9 15  315736171399 1734105881
46296 68 47  455067639126 224692925
46297 62 15  104355097304 115300846
46298 12 9  465507915441 327110861
46299 9 93  320573523850 920311084
46300 68 47  336457193655 145258563
46301 43 7  556903703064 295279346
46302 0 4  157096434479 1963200913
46303 62 12  369483238639 111179618
46304 3 11  398022528019 2292872962
46305 31 3  155942084471 316673261
46306 18 7  286303734295 2866150421
46307 62 2  110356395978 129323022
46308 68 47  332976424733 123435572
46309 62 47  111001987888 2809811737
46310 68 47  409746296251 1050650992
46311 68 47  340729787675 476512648
46312 24 4  107280800463 977581697
46313 6 2  318423348005 412498036
46314 46 63  531604538823 568464181
46315 9 12  33209258885 133849547
46316 62 21  197298351395 106541871
46317 62 4  325201555305 72136099
46318 62 63  387063226906 2064393806
46319 31 23  250845030210 3413992121
46320 62 12  259862794131 148027427
46321 6 1  455914364237 75398224
46322 62 11  589870893229 253299838
46323 13 15  164704691463 247530114
46324 62 6  212356029419 133703482
46325 62 15  15949610501 83902382
46326 62 12  62531015252 71505688
46327 19 7  423895468319 152126912
46328 6 2  593701747311 129470868
46329 12 7  449481915888 499107664
46330 12 15  400203503229 421767272
46331 31 3  149642679744 478398742
46332 62 47  141456008002 1504308920
46333 68 47  354848386057 270776719
46334 12 11  235595029933 250469378
46335 62 63  224474193758 592998775
46336 12 3  67336141995 64216063323
46337 62 12  36132123676 67393112
46338 62 31  234835433725 625829529
46339 68 47  253455139507 150881991
46340 68 95  337190672292 289477906
46341 31 15  432423256537 571104960
46342 68 47  248899308271 484173967
46343 62 31  588902057248 213314311
46344 31 3  499741790102 343461008
46345 31 3  406141945123 341652517
46346 68 47  267803677242 239761814
46347 68 47  136573060691 233832343
46348 9 4  501329474737 382489824
46349 68 47  181345917175 367607218
46350 68 47  419086370539 223371277
46351 31 4  581826614594 91339273
46352 62 31  174002694947 257960542
46353 9 12  539709353260 98415456
46354 68 47  408251393621 97374760
46355 15 15  249646786832 114074222
46356 12 15  528438748079 339026706
46357 18 7  189283639523 642193328
46358 62 12  246123605831 152664418
46359 62 12  340681738991 293438434
46360 6 1  99072266746 128618946
46361 18 1  105051449548 164671708
46362 68 47  354960335609 204215811
46363 31 15  394909721310 678337026
46364 62 7  47390849550 199407504
46365 68 47  402734103614 139426693
46366 6 1  285900077186 470975323
46367 43 7  198709748205 171350311
46368 31 7  542522701398 6201035587
46369 31 7  20886195956 311745516
46370 68 47  249061423691 410335834
46371 62 12  585483033182 95943818
46372 68 47  403396179741 142985457
46373 62 12  10463241448 134352082
46374 31 3  53352286078 551856981
46375 62 7  468711863877 292909612
46376 0 4  535066284509 1617845779
46377 62 4  521401392571 111104281
46378 62 7  334188824586 125059978
46379 43 7  20347587110 184972323
46380 7 4  595657097703 290162981
46381 31 15  39328717740 133310177
46382 12 3  71075226986 179819913
46383 9 4  160102828786 79374420
46384 9 15  20115615410 85271723
46385 9 12  301854377300 84535894
46386 62 7  161069109936 177694271
46387 6 5  245834889720 2688625368
46388 18 7  585969605855 3240039002
46389 12 4  488906185127 259762837
46390 6 4  549208040168 1252402377
46391 12 4  570695288273 696869805
46392 62 31  343396772065 1662686915
46393 18 13  483506770809 265397048
46394 15 15  439475222919 104036698
46395 68 47  397024640354 183056355
46396 0 4  536729347766 2127644459
46397 12 11  539118312388 72776634
46398 12 15  40679982030 419751421
